team,name,season_year,games_played,iceTime_minutes,input_shotAttempts_per60,input_unblockedShots_per60,input_shotsOnGoal_per60,input_xGoals_per60,input_corsi_pct,input_fenwick_pct,input_xG_per_shotAttempt,input_xG_per_unblockedShot,input_xG_per_SOG,input_pct_highDanger,input_pct_mediumDanger,input_pct_lowDanger,input_ratio_HD_LD,input_ratio_HD_MD,input_ratio_MD_LD,input_shot_completion_rate,input_unblocked_rate,input_blocked_shot_rate,input_missed_net_rate,input_rebounds_per60,input_takeaways_per60,input_giveaways_per60,input_takeaway_giveaway_ratio,input_xG_per_rebound,input_pct_xG_from_rebounds,input_penalty_differential_per60,input_penalties_taken_per60,input_faceoff_win_pct,input_hits_per60,input_zone_exit_success,output_goals_per60,output_goals_pct,output_xGoals_pct,output_ratio_GF_xG,output_shooting_pct_SOG,output_shooting_pct_unblocked,output_shooting_pct_attempts,output_shooting_pct_vs_expected,output_goals_above_expected,output_pct_goals_highDanger,output_pct_goals_mediumDanger,output_pct_goals_lowDanger,output_reboundGoals_per60,output_rebound_conversion,output_shooting_pct_HD,output_shooting_pct_MD,output_shooting_pct_LD,output_HD_goals_vs_xG,output_MD_goals_vs_xG,output_LD_goals_vs_xG
WPG,WPG,2021-2022,82,4054.0833333333335,54.80400419330305,41.94289707907665,30.295381200024668,2.6796686468375506,0.49,0.5,0.0488954901431272,0.06388849682427664,0.0884513922813874,0.05504587155963303,0.21277346506704306,0.7321806633733239,0.07518072289156627,0.25870646766169153,0.2906024096385542,0.5527950310559007,0.7653254118282473,0.23467458817175263,0.27769936485532815,2.219983966782462,7.1483483730395285,10.759522292339,0.6643741403026134,0.21393333333333336,0.17723406605545125,0.20719850356636313,3.6999732779707704,0.5126099706744868,26.13661123558552,0.5572365103378719,2.308783325453761,0.49056603773584906,0.4945913461538461,0.9918613448267958,0.07620908646800195,0.05504587155963303,0.04212800432082096,-0.012242305813385451,-25.060000000000002,0.21794871794871795,0.4358974358974359,0.34615384615384615,0.3107977553495447,0.14,0.21794871794871795,0.11276948590381426,0.026024096385542168,0.8077928248990258,0.909942459520942,0.8407286314806165
CBJ,CBJ,2021-2022,82,4066.2,53.60779105799026,40.19477644975653,28.744282130736313,2.4091781024051944,0.48,0.47,0.044940820258739335,0.05993759177679883,0.08381416837782342,0.048091042584434654,0.19236417033773862,0.7595447870778267,0.06331561140647655,0.25,0.2532624456259062,0.5361959812826865,0.749793559042114,0.250206440957886,0.28487518355359764,2.051055039102848,7.304116865869854,7.717279032020069,0.9464627151051626,0.22532374100719424,0.19182948490230906,-0.26560424966799473,3.8217500368894792,0.49083333333333334,22.51733805518666,0.5751633986928104,2.611775121735281,0.45268542199488493,0.44981678926633056,1.0063773358331805,0.09086242299794661,0.06497797356828194,0.04872006606110652,0.007048254620123193,13.72999999999999,0.24293785310734464,0.3559322033898305,0.4011299435028249,0.5312084993359895,0.2589928057553957,0.3282442748091603,0.12022900763358779,0.03431609473175447,1.1303890641430074,0.9977827050997783,1.143317230273752
PIT,PIT,2021-2022,82,4117.983333333334,56.9113522395671,44.17696364320724,32.88502867503916,2.6813610221831885,0.52,0.53,0.04711469534050179,0.060695910290237465,0.08153743907842269,0.048812664907651716,0.1945910290237467,0.7565963060686016,0.06451612903225806,0.25084745762711863,0.25719267654751526,0.5778289810547875,0.7762416794674859,0.22375832053251407,0.25560686015831136,2.447800096325467,8.028201506400787,7.503672914331044,1.0699029126213593,0.21333333333333335,0.19475085583872195,0.451677398726723,3.1908822684242693,0.5067923482118104,27.115214162271986,0.5371321812237272,2.6226429603487142,0.5389221556886228,0.5347377596978062,1.0078251365551243,0.07975188303057155,0.059366754617414245,0.04608294930875576,-0.0017855560478511334,-4.030000000000001,0.17222222222222222,0.4666666666666667,0.3611111111111111,0.43710716005811906,0.17857142857142858,0.20945945945945946,0.1423728813559322,0.02833478639930253,0.7363420427553444,1.162147205312673,0.933237616654702
NSH,NSH,2021-2022,82,3933.633333333333,53.29424026980993,40.74096043522104,28.645272818174885,2.413036293841995,0.5,0.5,0.045277618775042924,0.05922875327592662,0.08423855165069222,0.04455260202171472,0.19243728940471733,0.763010108573568,0.058390578999018644,0.23151750972762647,0.2522080471050049,0.5374928448769318,0.7644533485975958,0.23554665140240413,0.2968925496068888,2.028658831106102,6.711352523960037,9.243362794363142,0.7260726072607261,0.19924812030075187,0.16750948166877372,-0.32031455227991085,5.109779762560483,0.506860592755214,35.50915608131584,0.528281164195497,2.5167571964850137,0.514018691588785,0.49955791335101685,1.0289471507733023,0.0878594249201278,0.06177461624859603,0.047223812249570694,0.0036208732694355816,6.800000000000011,0.21212121212121213,0.40606060606060607,0.38181818181818183,0.39657992187036584,0.19548872180451127,0.29411764705882354,0.1303501945525292,0.030912659470068694,1.0849349039057656,1.077863577863578,0.9879253567508233
VGK,VGK,2021-2022,82,4152.433333333333,59.92149181604361,44.79301293217631,32.93008918465478,2.7238486670466315,0.53,0.54,0.04545695683626718,0.060809677419354835,0.08271610355419043,0.05451612903225807,0.20161290322580644,0.7438709677419355,0.07328707718993929,0.2704,0.2710320901994796,0.5495538943814806,0.7475283337352303,0.2524716662647697,0.26483870967741935,2.5864352628579224,9.103096176539056,8.886355791383366,1.024390243902439,0.20430167597765364,0.19399501352713386,-0.15894294911417403,3.352251290408034,0.4878048780487805,22.858885954420302,0.5064562410329986,2.6442326988994407,0.5243553008595988,0.5244547073225017,0.9998104574875296,0.08029837648091268,0.059032258064516126,0.04412828550759585,-0.0024177270732777534,-5.509999999999991,0.2185792349726776,0.3989071038251366,0.3825136612021858,0.34678461624910695,0.1340782122905028,0.23668639053254437,0.1168,0.030355594102341718,0.857449088960343,0.9615384615384616,1.061410159211524
EDM,EDM,2021-2022,82,4058.483333333333,58.36663121280938,43.37580951833403,31.947895149665925,2.7259937004381767,0.52,0.52,0.04670466058763931,0.06284594410361281,0.0853262378528459,0.05828220858895705,0.20518064076346285,0.7365371506475801,0.07913003239241093,0.2840531561461794,0.27857473391948173,0.5473657548125633,0.743161094224924,0.256838905775076,0.2634628493524199,2.2767125650386637,7.835439347210986,11.147021259994496,0.7029177718832891,0.21214285714285716,0.17717880579207118,-0.29567695649852777,3.6220427171069653,0.5211034482758621,25.369082867573685,0.5377405032067094,2.6758764563116766,0.5112994350282486,0.5148114024066784,0.9931781476439492,0.08375751966682092,0.06169052488070893,0.04584599797365755,-0.0015687181860249838,-3.3899999999999864,0.2596685082872928,0.43646408839779005,0.30386740331491713,0.47308313039764444,0.2077922077922078,0.27485380116959063,0.13122923588039867,0.025451180009254976,1.012058570198105,1.075122482308111,0.8529776674937964
FLA,FLA,2021-2022,82,3999.2833333333333,64.54156369682902,48.39867142863096,36.57655329913276,3.304342027946674,0.56,0.56,0.05119711761971176,0.06827340359578425,0.09034044298605415,0.05796652200867948,0.23899566026038438,0.7030378177309361,0.08245149911816578,0.24254215304798962,0.33994708994708994,0.5667131566713157,0.7498837749883775,0.2501162250116225,0.24426534407935524,3.1655671641169043,9.676733748129873,12.017153073258958,0.8052434456928839,0.22407582938388626,0.21466515323496027,0.04500806394479011,4.290768762736658,0.4729800629590766,28.35508028521777,0.5258215962441315,3.270585979988081,0.575197889182058,0.5596493456994028,1.0277826528381337,0.08941755537325677,0.0675759454432734,0.050674105067410505,-9.228876127973795e-4,-2.25,0.21100917431192662,0.41743119266055045,0.37155963302752293,0.555099455319078,0.17535545023696683,0.24598930481283424,0.11802853437094682,0.03571428571428571,0.852325365944043,0.961030731861865,1.131442938957955
OTT,OTT,2021-2022,82,4020.45,53.05376263851061,39.89105697123456,28.63858523299631,2.4637540573816366,0.48,0.48,0.046438818565400844,0.06176206509539843,0.08602918186555499,0.056490834268612046,0.2031425364758698,0.7403666292555181,0.07630116220313289,0.27808471454880296,0.27438100050530573,0.539803094233474,0.7518987341772152,0.2481012658227848,0.28208005985783763,2.134089467596911,6.491810618214378,9.640711860612619,0.673374613003096,0.18629370629370628,0.16136652734871887,-0.20893183598850876,4.118941909487744,0.4868383809793377,34.19020258926239,0.5491671144545943,2.193784277879342,0.45652173913043476,0.4710262774972182,0.9692065197639231,0.07660239708181345,0.05499438832772166,0.04135021097046414,-0.0094267847837415375,-18.090000000000003,0.21768707482993196,0.4421768707482993,0.3401360544217687,0.26862664627093985,0.1258741258741259,0.2119205298013245,0.11970534069981584,0.025265285497726123,0.806654902949332,0.9839539812291855,0.8423180592991913
VAN,VAN,2021-2022,82,4079.35,55.14113768124824,41.08007403140206,29.945947271011313,2.361993945113805,0.5,0.5,0.04283542277940784,0.05749731471535983,0.07887524557956778,0.04547081990691013,0.17937701396348013,0.7751521661296097,0.058660508083140876,0.25349301397205587,0.23140877598152426,0.5430781541744465,0.7449986663110163,0.25500133368898376,0.27103472968134623,2.1768173851226296,6.648117959969112,7.530611494478287,0.8828125,0.21047297297297296,0.19397222741142037,0.308872737078211,3.603515265912462,0.5204711160964667,26.298307328373394,0.5628898128898129,2.309191415299006,0.5233333333333333,0.4914465832236742,1.0648834506092117,0.07711198428290766,0.056211958467597564,0.041877834089090425,-0.0017632612966601152,-3.5900000000000034,0.18471337579617833,0.34394904458598724,0.4713375796178344,0.35299741380366967,0.16216216216216217,0.2283464566929134,0.10778443113772455,0.03418013856812933,0.8066759388038942,0.9043711271143862,1.1396888957338671
STL,STL,2021-2022,82,4050.35,49.52164627748219,38.20410581801573,28.279037614033353,2.4557877714271608,0.47,0.47,0.049590188453484896,0.06428072896471501,0.08684127815610267,0.045754168282279954,0.22140364482357502,0.732842186894145,0.06243386243386243,0.20665499124343256,0.3021164021164021,0.5710439724798085,0.7714627580017948,0.22853724199820522,0.25979061651803026,2.029454244694903,7.910427493920279,8.280765859740516,0.9552772808586762,0.20175182481751824,0.16672698757389312,0.2962706926561902,3.3478588270149494,0.49207721117833475,23.153554631081263,0.5688622754491018,2.962706926561902,0.5390835579514824,0.47494628276751183,1.1350411141450412,0.10476689366160294,0.07754943776657619,0.05982650314089141,0.017925615505500272,34.22,0.165,0.425,0.41,0.45921957361709487,0.22627737226277372,0.2796610169491525,0.14886164623467601,0.04338624338624339,1.0251630941286114,1.219162363740677,1.2836568566061364
