team,name,season_year,games_played,iceTime_minutes,input_shotAttempts_per60,input_unblockedShots_per60,input_shotsOnGoal_per60,input_xGoals_per60,input_corsi_pct,input_fenwick_pct,input_xG_per_shotAttempt,input_xG_per_unblockedShot,input_xG_per_SOG,input_pct_highDanger,input_pct_mediumDanger,input_pct_lowDanger,input_ratio_HD_LD,input_ratio_HD_MD,input_ratio_MD_LD,input_shot_completion_rate,input_unblocked_rate,input_blocked_shot_rate,input_missed_net_rate,input_rebounds_per60,input_takeaways_per60,input_giveaways_per60,input_takeaway_giveaway_ratio,input_xG_per_rebound,input_pct_xG_from_rebounds,input_penalty_differential_per60,input_penalties_taken_per60,input_faceoff_win_pct,input_hits_per60,input_zone_exit_success,output_goals_per60,output_goals_pct,output_xGoals_pct,output_ratio_GF_xG,output_shooting_pct_SOG,output_shooting_pct_unblocked,output_shooting_pct_attempts,output_shooting_pct_vs_expected,output_goals_above_expected,output_pct_goals_highDanger,output_pct_goals_mediumDanger,output_pct_goals_lowDanger,output_reboundGoals_per60,output_rebound_conversion,output_shooting_pct_HD,output_shooting_pct_MD,output_shooting_pct_LD,output_HD_goals_vs_xG,output_MD_goals_vs_xG,output_LD_goals_vs_xG
BUF,BUF,2022-2023,82,4066.7,56.109376152654484,42.43243907836821,30.86532077605921,2.7097154941352937,0.51,0.5,0.048293452537470416,0.06385952712100139,0.08779158699808795,0.05285118219749652,0.2086230876216968,0.7385257301808067,0.07156308851224105,0.25333333333333335,0.2824858757062147,0.5500920326058375,0.7562450696818301,0.24375493031816986,0.2726008344923505,2.7589937787395185,7.155679051811051,7.0819091646789785,1.0104166666666667,0.19085561497326203,0.19432647283022977,0.7819608035999704,3.260629011237613,0.45422818791946307,15.74249391398431,0.5369989722507709,2.906533553003664,0.4912718204488778,0.4845910290237467,1.0137864529572291,0.09416826003824091,0.06849791376912379,0.051801209571391005,0.006376673040152964,13.340000000000003,0.18781725888324874,0.4010152284263959,0.41116751269035534,0.2655715936754617,0.0962566844919786,0.24342105263157895,0.13166666666666665,0.038135593220338986,0.8993680116674769,1.0773216964407473,1.1708586296617518
MTL,MTL,2022-2023,82,3996.133333333333,50.463781655600414,36.54532714957793,26.59070434753595,2.367038136865637,0.46,0.46,0.04690568283249033,0.06476992604765817,0.08901750423489554,0.06491372226787182,0.2029580936729663,0.7321281840591619,0.08866442199775533,0.31983805668016196,0.2772166105499439,0.5269265099672716,0.724189229396013,0.2758107706039869,0.2723911257189811,2.3422641887157587,6.471255547028794,13.167728804511027,0.49144811858608894,0.225,0.2226450999048525,-0.42040639284641823,4.354209068766474,0.4851657940663176,22.1464081945881,0.541267942583732,2.4473657869273633,0.4490358126721763,0.43609958506224067,1.029663471493763,0.09203839638622248,0.06696795398520954,0.04849747099077655,0.0030208921513269343,5.349999999999994,0.20245398773006135,0.4233128834355828,0.37423312883435583,0.46544993493710585,0.1987179487179487,0.2088607594936709,0.1396761133603239,0.03423120089786756,0.7445848375451264,1.121404193076548,1.1773788843852537
OTT,OTT,2022-2023,82,3831.6,59.75571562793611,44.519260883181964,31.584716567491384,2.866739743188224,0.52,0.52,0.04797431865828092,0.06439324657052409,0.09076351016360931,0.055575096728807595,0.22476257474498768,0.7196623285262047,0.0772238514173998,0.24726134585289514,0.312316715542522,0.5285639412997903,0.745020964360587,0.254979035639413,0.2905381639113612,2.943939868462261,7.01534606952709,9.771374882555591,0.717948717948718,0.19367021276595742,0.19888567214726607,0.07829627309740056,4.8856874412777955,0.5157894736842106,33.823989978077044,0.5176178660049627,2.380206702160977,0.46060606060606063,0.5121842039000644,0.8992976688830734,0.07535944471988101,0.05346465001758706,0.039832285115303984,-0.015404065443728299,-31.069999999999993,0.21052631578947367,0.4934210526315789,0.29605263157894735,0.21922956467272156,0.07446808510638298,0.20253164556962025,0.11737089201877934,0.021994134897360705,0.7285974499089253,0.945179584120983,0.7523825447249624
NYI,NYI,2022-2023,82,4082.483333333333,57.49441720521415,41.68051308639758,29.62902481741097,2.6893924857827547,0.5,0.49,0.046776584867075664,0.06452397743300424,0.09076884920634921,0.0684062059238364,0.19675599435825106,0.7348377997179125,0.09309021113243762,0.34767025089605735,0.2677543186180422,0.5153374233128835,0.7249488752556237,0.27505112474437626,0.28913963328631875,3.380295490081609,6.687106295596227,9.479524309141903,0.7054263565891473,0.19234782608695652,0.2417618449095579,0.029393873826796597,3.4978709853887953,0.5172811059907834,30.011145177159328,0.5144743524631793,2.586660896758101,0.5482866043613707,0.5016723324925979,1.0929177649426391,0.0873015873015873,0.06205923836389281,0.044989775051124746,-0.0034672619047619174,-6.990000000000009,0.1590909090909091,0.3977272727272727,0.4431818181818182,0.3380295490081609,0.1,0.14432989690721648,0.12544802867383512,0.03742802303262956,0.5258215962441315,1.0011441647597255,1.3039117352056169
TOR,TOR,2022-2023,82,3998.883333333333,56.58079547206929,42.85196283962606,30.80359933814857,2.9703792308686174,0.51,0.52,0.05249801113762927,0.0693172268907563,0.09642961519727228,0.06862745098039216,0.23039215686274508,0.7009803921568627,0.0979020979020979,0.2978723404255319,0.32867132867132864,0.5444179262795015,0.7573587907716786,0.24264120922832141,0.2811624649859944,2.7007539604806343,9.12254671095681,10.457919502527789,0.8723098995695839,0.21255555555555555,0.19326160529373138,0,4.0061183747129405,0.5429917550058893,24.636877795051117,0.5453156822810591,2.7607707151579817,0.5626911314984709,0.5411973756150902,1.0397151886757623,0.08962493911349245,0.06442577030812324,0.04879342349509414,-0.006804676083779826,-13.969999999999999,0.21739130434782608,0.3804347826086957,0.40217391304347827,0.42011728274143195,0.15555555555555556,0.20408163265306123,0.10638297872340426,0.03696303696303696,0.7375991148810622,0.8453085376162299,1.214907240190445
DAL,DAL,2022-2023,82,4042.116666666667,57.68264976683008,41.42878937190498,29.464760624590255,2.5908208158266914,0.52,0.51,0.044915079773546064,0.06253672518810462,0.087929471032745593,0.0587603009673952,0.20315299175922608,0.7380867072733788,0.07961165048543689,0.2892416225749559,0.2752427184466019,0.5108080288214102,0.7182192485846629,0.2817807514153371,0.2887853815836618,2.7757734190420034,7.273416980377443,9.648410280092525,0.7538461538461538,0.19588235294117648,0.20986593331041598,0.26718674621794686,3.5773336576958443,0.5506139154160983,22.56243634729329,0.5377311344327836,2.5976489215633722,0.546875,0.5245064158427742,1.042646921909018,0.08816120906801007,0.0627015406664278,0.04503345342254246,2.31738035264481e-4,0.46000000000000796,0.18857142857142858,0.38285714285714284,0.42857142857142855,0.38593641120370104,0.13903743315508021,0.20121951219512196,0.11816578483245149,0.03640776699029126,0.7356219349086045,0.9736956837668943,1.232134056185313
SEA,SEA,2022-2023,82,4062.366666666667,56.81909560108639,42.714017280567155,29.864364779151725,2.60537781752837,0.53,0.53,0.04585391213932935,0.060995850622406644,0.08724035608308606,0.04944674965421853,0.2033195020746888,0.7472337482710927,0.06617306802406293,0.24319727891156462,0.2720962517353077,0.5256043670392514,0.7517546139849233,0.24824538601507667,0.3008298755186722,2.3779241985377984,9.703703095896481,7.207621173207736,1.346311475409836,0.18801242236024845,0.1715986394557823,-0.044309146556604936,3.8548957504246295,0.457392776523702,24.251872881981768,0.5528255528255528,3.086870543443477,0.5633423180592992,0.5188387893761581,1.0857752534976255,0.10336300692383778,0.07226832641770402,0.05432804782947751,0.01612265084075172,32.599999999999994,0.15311004784688995,0.42105263157894735,0.4258373205741627,0.3840126034905761,0.16149068322981366,0.22377622377622378,0.14965986394557823,0.04118463674224896,0.8150789607743251,1.2002182214948174,1.3945471638984643
NYR,NYR,2022-2023,82,4094.2833333333333,53.76765164436593,39.948383314947264,28.82555758639078,2.394851357787484,0.5,0.5,0.0445407467974925,0.05994864269992663,0.08308083375699034,0.04768892149669846,0.2028613352898019,0.7494497432134997,0.06363191385217817,0.23508137432188064,0.2706803720019579,0.5361133823930226,0.7429817388934314,0.25701826110656856,0.27842993396918564,2.2568052202868225,8.22121901675914,10.94697077632634,0.751004016064257,0.1883766233766234,0.17751805164606538,0.45429195992786686,3.2826257749626513,0.4840394660475914,27.638536658837324,0.49404761904761907,2.6378242834521304,0.5405405405405406,0.4840353059652864,1.116737836845535,0.09150991357397051,0.06603081438004402,0.04905968928863451,0.00842907981698017,16.580000000000013,0.16666666666666666,0.4444444444444444,0.3888888888888889,0.2491278489927012,0.11038961038961038,0.23076923076923078,0.14466546112115733,0.034263338228095935,0.8537279453614115,1.2033694344163657,1.1325028312570782
SJS,SJS,2022-2023,82,4059.85,54.84439080261586,40.00640417749425,28.30153823417121,2.781826914787492,0.49,0.48,0.05072217731069792,0.06953454008127077,0.09829242819843341,0.07536017731806428,0.21130402659770964,0.713335796084226,0.10564474365613671,0.35664335664335667,0.29621957534955984,0.5160334141740771,0.7294529776340609,0.2705470223659391,0.2925748060583672,2.8818798724090793,9.32546768969297,8.719533972930035,1.0694915254237287,0.2098974358974359,0.2174467406895819,-0.33991403623286576,3.694717785139845,0.5131717597471022,26.01081320738451,0.5599352051835853,2.497629222754535,0.43444730077120824,0.4959947299077734,0.8759111227895315,0.08825065274151436,0.06243073513114149,0.04554028563729453,-0.010041775456919047,-19.22999999999999,0.24260355029585798,0.378698224852071,0.378698224852071,0.5320393610601376,0.18461538461538463,0.20098039215686275,0.11188811188811189,0.033143448990160536,0.739404869251578,0.8921103986618345,1.0484927916120577
CAR,CAR,2022-2023,82,4017.1833333333334,66.4794155108679,49.79608432110392,33.516020760815,3.079023030232626,0.6,0.6,0.046315434733767695,0.06183263347330534,0.09186720142602496,0.0638872225554889,0.1838632273545291,0.752249550089982,0.08492822966507177,0.3474714518760196,0.24441786283891548,0.504156369355201,0.7490451583913728,0.2509548416086273,0.32693461307738453,4.391136409839398,9.110861258510315,8.692657790906564,1.0481099656357389,0.18197278911564627,0.25951976715983505,-0.25390924818799243,3.6742161796615376,0.5263294422827497,18.669797660881795,0.465280849181778,2.6137716725234514,0.5573248407643312,0.6013886052685319,0.9267299644220472,0.07798573975044563,0.05248950209958008,0.039317007414064256,-0.013881461675579326,-31.150000000000006,0.2057142857142857,0.34285714285714286,0.4514285714285714,0.5376901726333957,0.12244897959183673,0.16901408450704225,0.09787928221859707,0.03149920255183413,0.6018054162487463,0.8020318139286191,1.104740595720878
MIN,MIN,2022-2023,82,4025.883333333333,54.81529933389359,40.552590942774465,27.899467197675044,2.4233191059519026,0.49,0.5,0.04420880913539967,0.05975744211686879,0.08685897435897436,0.04961411245865491,0.20837927232635062,0.7420066152149944,0.06686478454680535,0.23809523809523808,0.28083209509658247,0.5089722675367048,0.7398042414355628,0.2601957585644372,0.31201764057331866,2.563412584401767,6.67679556867437,6.572470637913833,1.0158730158730158,0.1808720930232558,0.19132841328413283,-0.4023961615049285,4.590296953463629,0.47176949941792784,24.814429959470594,0.545974025974026,2.1461128613596188,0.5070422535211268,0.49626125438730356,1.0217244425965386,0.07692307692307693,0.05292171995589857,0.03915171288743882,-0.009935897435897428,-18.599999999999994,0.1875,0.4652777777777778,0.3472222222222222,0.2980712307443915,0.11627906976744186,0.2,0.11816578483245149,0.024764735017335313,0.748544496811755,0.9662532448803,0.8744316194473593
CBJ,CBJ,2022-2023,82,4086.8166666666666,52.720740266466564,38.494508765991455,27.380724198540836,2.4089164753332875,0.45,0.45,0.04569200779727096,0.06257818459191457,0.08797855227882038,0.053012967200610224,0.2044241037376049,0.7425629290617849,0.07139188495120699,0.2593283582089552,0.2752953261427838,0.519353940406572,0.7301587301587301,0.2698412698412698,0.28871090770404273,2.481148734344987,6.856192064728456,7.032368306220408,0.9749478079331941,0.2004733727810651,0.20648464163822525,-0.11745082766130116,3.4794807694660475,0.4824374667376264,25.883226145859247,0.546505228398459,2.0994335444457586,0.38235294117647056,0.4349255155595611,0.8791228095333695,0.07667560321715818,0.05453852021357742,0.039821776663881925,-0.01130294906166221,-21.080000000000013,0.16083916083916083,0.42657342657342656,0.4125874125874126,0.3229897760685782,0.1301775147928994,0.16546762589928057,0.11380597014925373,0.030303030303030304,0.5819838056680161,0.9373079287031346,0.9919300605245461
PHI,PHI,2022-2023,82,4068.85,53.130491416493605,39.93265910515256,28.696068913820856,2.440493013996584,0.47,0.49,0.04593394393560921,0.061115214180206795,0.08504624871531347,0.061669128508124074,0.19017725258493354,0.7481536189069424,0.0824284304047384,0.32427184466019415,0.2541954590325765,0.540105467665834,0.7515958923119622,0.24840410768803775,0.2813884785819793,2.521597011440579,6.1049190803298226,7.550044852968282,0.80859375,0.19403508771929825,0.2004833836858006,-0.04423854406036103,4.025707509492855,0.46195039458850057,30.893249935485457,0.5718918918918919,2.2414195657249594,0.4662576687116564,0.47556104709634783,0.9804370470594775,0.07810894141829394,0.056129985228951254,0.04218706633361088,-0.006937307297019524,-13.5,0.25,0.32894736842105265,0.42105263157894735,0.3391621711294346,0.13450292397660818,0.2275449101796407,0.0970873786407767,0.0315893385982231,0.8395934600088378,0.7923930269413629,1.1198600174978128
ARI,ARI,2022-2023,82,3943.7166666666667,47.92433533511113,35.72264741804474,25.270578092577644,2.337490438376658,0.45,0.45,0.04877460317460317,0.06543441226575808,0.09249849488260084,0.062180579216354344,0.20996592844974446,0.7278534923339012,0.08543007606787595,0.2961460446247465,0.2884727911059099,0.5273015873015873,0.7453968253968254,0.2546031746031746,0.29258943781942076,2.266897131724304,6.070415809114077,9.980433009470762,0.6082317073170732,0.20704697986577184,0.20079406404582142,-0.8519881837353089,4.914146131187585,0.46345657781599314,29.576161235382866,0.5326934613077384,2.297325281143422,0.45481927710843373,0.4488984982177292,1.0131895716163273,0.09090909090909091,0.06431005110732538,0.04793650793650794,-0.0015894039735099286,-2.6399999999999864,0.23178807947019867,0.37748344370860926,0.39072847682119205,0.3347096436102999,0.1476510067114094,0.23972602739726026,0.11561866125760649,0.03452311293153891,0.8555365436323638,0.946215139442231,1.1238095238095238
LAK,LAK,2022-2023,82,3996.05,57.79206966879794,43.302761476958494,31.185795973523856,2.7071733336669963,0.52,0.54,0.04684333593141076,0.06251733703190014,0.08680789600385172,0.059639389736477116,0.2059639389736477,0.7343966712898752,0.08120868744098206,0.2895622895622896,0.2804532577903683,0.5396206806962848,0.7492855287087555,0.25071447129124447,0.27981969486823854,2.6125799226736404,5.375308116765306,7.567472879468475,0.7103174603174603,0.21505747126436783,0.20754298391569606,0.1051037899926177,4.054003328286683,0.5352442234571512,24.068767908309457,0.5088072471061902,2.5375057869646276,0.5152439024390244,0.531827030853637,0.9688185679693734,0.08136735676456427,0.058599167822468795,0.043907508443751624,-0.005440539239287445,-11.300000000000011,0.20118343195266272,0.4378698224852071,0.3609467455621302,0.4054003328286683,0.15517241379310345,0.19767441860465115,0.12457912457912458,0.028800755429650614,0.7260303224428786,1.0313588850174216,0.9883344134802333
TBL,TBL,2022-2023,82,3975.4,57.41309050661569,42.77305428384565,30.049806308799113,2.864617396991498,0.51,0.51,0.04989484752891693,0.06697247706422019,0.09532898041185335,0.06033874382498236,0.23112208892025407,0.7085391672547636,0.08515936254980079,0.26106870229007634,0.32619521912350596,0.5233964248159831,0.7450052576235542,0.25499474237644587,0.2974594213126323,3.0185641696433065,9.387734567590682,9.885797655581829,0.9496183206106871,0.2028,0.2136986301369863,0.15092820848216532,4.573124717009609,0.5180127832655433,28.057553956834532,0.5057351407716372,2.641243648437893,0.5192878338278932,0.5131810193321616,1.0118999227673673,0.08789552988448016,0.061750176429075515,0.04600420609884332,-0.007433450527373195,-14.800000000000011,0.24571428571428572,0.4342857142857143,0.32,0.4678774462947125,0.155,0.25146198830409355,0.11603053435114503,0.027888446215139442,0.9045014724442575,0.9476309226932668,0.9024979854955681
DET,DET,2022-2023,82,3994.233333333333,48.64012284376643,36.082018242966946,25.942400293756833,2.1682258589466485,0.46,0.47,0.044576899320568256,0.06009159034138218,0.08357845975680371,0.0578684429641965,0.18026644462947544,0.761865112406328,0.07595628415300547,0.3210161662817552,0.2366120218579235,0.5333539221741815,0.7418159357628166,0.25818406423718343,0.2810158201498751,2.4034649953683225,5.693207707778714,7.345589892094436,0.7750511247443763,0.22149999999999997,0.2455313842316752,0.15021656221052015,3.8605656488103683,0.48736247398156407,24.755689452293723,0.5484449760765551,2.1931618082735946,0.44108761329305135,0.46731634668307054,0.943873708728175,0.08453966415749856,0.06078268109908409,0.045089561457689935,9.612044006948456e-4,1.6599999999999966,0.1506849315068493,0.3424657534246575,0.5068493150684932,0.24034649953683226,0.1,0.15827338129496402,0.11547344110854503,0.040437158469945354,0.5558362809499747,0.9437523593808985,1.4296754250386399
COL,COL,2022-2023,82,4025.366666666667,58.757380280057305,42.30173648777337,31.599605833009,2.6342444994658867,0.52,0.51,0.04483257229832572,0.06227272727272727,0.0833632075471698,0.055320648343904155,0.193446088794926,0.7512332628611699,0.07363977485928705,0.2859744990892532,0.2575046904315197,0.5377980720446474,0.7199391171993912,0.2800608828006088,0.25299506694855534,2.1911047440812847,7.929712407151315,6.692558027840113,1.1848552338530067,0.22891156462585033,0.19040344027612743,0.014905474449532548,3.949950729126125,0.4720513506285103,22.089913134207237,0.5518480492813141,2.5935525542186633,0.5454545454545454,0.5238151693885414,1.041311090878227,0.0820754716981132,0.0613107822410148,0.0441400304414003,-0.001287735849056601,-2.7299999999999898,0.1839080459770115,0.3793103448275862,0.4367816091954023,0.31301496344018354,0.14285714285714285,0.20382165605095542,0.12021857923497267,0.03564727954971857,0.7287633796401731,0.9814126394052045,1.1590666463321642
