team,name,season_year,games_played,iceTime_minutes,input_shotAttempts_per60,input_unblockedShots_per60,input_shotsOnGoal_per60,input_xGoals_per60,input_corsi_pct,input_fenwick_pct,input_xG_per_shotAttempt,input_xG_per_unblockedShot,input_xG_per_SOG,input_pct_highDanger,input_pct_mediumDanger,input_pct_lowDanger,input_ratio_HD_LD,input_ratio_HD_MD,input_ratio_MD_LD,input_shot_completion_rate,input_unblocked_rate,input_blocked_shot_rate,input_missed_net_rate,input_rebounds_per60,input_takeaways_per60,input_giveaways_per60,input_takeaway_giveaway_ratio,input_xG_per_rebound,input_pct_xG_from_rebounds,input_penalty_differential_per60,input_penalties_taken_per60,input_faceoff_win_pct,input_hits_per60,input_zone_exit_success,output_goals_per60,output_goals_pct,output_xGoals_pct,output_ratio_GF_xG,output_shooting_pct_SOG,output_shooting_pct_unblocked,output_shooting_pct_attempts,output_shooting_pct_vs_expected,output_goals_above_expected,output_pct_goals_highDanger,output_pct_goals_mediumDanger,output_pct_goals_lowDanger,output_reboundGoals_per60,output_rebound_conversion,output_shooting_pct_HD,output_shooting_pct_MD,output_shooting_pct_LD,output_HD_goals_vs_xG,output_MD_goals_vs_xG,output_LD_goals_vs_xG
VGK,VGK,2024-2025,82,4277,58.835632452653734,42.59060088847323,28.576104746317515,2.6856207622165065,0.51,0.52,0.04564616118264187,0.0630566534914361,0.09398134511536574,0.06884057971014493,0.18017127799736496,0.7509881422924901,0.09166666666666666,0.3820840950639854,0.23991228070175438,0.48569384835479257,0.7238912732474965,0.2761087267525036,0.3290513833992095,3.282674772036474,5.078325929389759,16.722001402852467,0.3036912751677852,0.2062820512820513,0.25214166318428755,0.2805704933364508,2.4690203413607668,0.5037849125554685,19.906476502221185,0.5396825396825397,2.5812485386953474,0.5427728613569321,0.5262665970255931,1.031364833764162,0.09032891507118311,0.06060606060606061,0.043872198378636144,-0.003652430044182628,-7.439999999999998,0.15217391304347827,0.40217391304347827,0.44565217391304346,0.3927986906710311,0.11965811965811966,0.1339712918660287,0.13528336380255943,0.035964912280701755,0.4957507082152975,1.092896174863388,1.2193308550185873
TOR,TOR,2024-2025,82,4062.95,54.53672823933349,39.42947858083412,26.463530193578556,2.3768444110806186,0.47,0.48,0.04358245329000812,0.06028089887640449,0.0898158482142857,0.058426966292134834,0.17790262172284643,0.7636704119850187,0.07650809220205983,0.32842105263157895,0.2329573320255027,0.4852423503926347,0.7229894394800975,0.2770105605199025,0.32883895131086144,2.6286319053889415,4.843771151503218,16.06714333181555,0.3014705882352941,0.20016853932584272,0.22137309723516624,-0.41349265927466494,3.8100395033165557,0.5392969419834238,27.80738133622122,0.5935251798561151,2.4957235506220847,0.5540983606557377,0.49815840787396704,1.1122935032262335,0.09430803571428571,0.06329588014981273,0.045762252910912536,0.004492187500000008,8.050000000000011,0.13609467455621302,0.46745562130177515,0.39644970414201186,0.22151392461142763,0.08426966292134831,0.14743589743589744,0.16631578947368422,0.03285924472780775,0.5211874008610922,1.3151323455968038,1.1808248149453648
MIN,MIN,2024-2025,82,4159.066666666667,54.6468759016446,39.052030904369566,25.851953964030393,2.2101112429070624,0.48,0.48,0.04044350580781415,0.05659401551533062,0.08549107142857142,0.04839305504248245,0.17399335057258958,0.7776135943849279,0.06223277909738718,0.2781316348195329,0.22375296912114015,0.4730728616684266,0.7146251319957762,0.28537486800422385,0.338012560029553,2.7554258968358285,5.121341326579682,15.926650209983007,0.32155797101449274,0.20382198952879582,0.25411227154047,-0.17311576315198923,3.3469047542717916,0.4711186249647788,22.764722854486585,0.5827552031714569,2.0341102170358734,0.48788927335640137,0.4919085538145389,0.9918292121025956,0.07868303571428571,0.05208718138160325,0.037222808870116156,-0.006808035714285704,-12.199999999999989,0.1276595744680851,0.3829787234042553,0.48936170212765956,0.23082101753598563,0.08376963350785341,0.13740458015267176,0.11464968152866242,0.0327790973871734,0.4754358161648178,0.9316770186335404,1.202928870292887
PHI,PHI,2024-2025,82,4151.266666666666,53.54992050619088,39.009780147424884,25.842714673433008,2.5540638198782704,0.48,0.5,0.04769500674763833,0.06547239718414227,0.09883109619686802,0.07224898110411264,0.18191922934420154,0.7458317895516858,0.09687034277198212,0.3971486761710794,0.24391455538996523,0.4825910931174089,0.7284750337381917,0.2715249662618084,0.337532419414598,3.121938685381169,5.232137981981404,16.924954632321057,0.30913748932536295,0.21055555555555555,0.25737083356912455,0.08672051903836579,3.266472883778445,0.5104427736006684,23.400086720519038,0.608875128998968,2.3992676933947874,0.4598337950138504,0.528644508929907,0.8698355648196466,0.09284116331096197,0.06150426083734717,0.04480431848852901,-0.005989932885906046,-10.710000000000008,0.1566265060240964,0.37349397590361444,0.46987951807228917,0.37578891583291846,0.12037037037037036,0.13333333333333333,0.12627291242362526,0.038748137108792845,0.46872183162069586,0.9816339455351489,1.3427440179032535
BUF,BUF,2024-2025,82,4001.3166666666666,57.431095597699084,41.08647570174818,26.256357282394543,2.3867643567325754,0.5,0.49,0.04155874673629242,0.05809124087591241,0.09090234151913192,0.05547445255474453,0.16496350364963502,0.7795620437956204,0.07116104868913857,0.336283185840708,0.21161048689138576,0.45718015665796347,0.7154046997389034,0.2845953002610966,0.36094890510948907,2.8190720554484145,4.8733958405358235,15.984738356957502,0.3048780487804878,0.20324468085106384,0.24005779983665265,-0.11996051299780489,4.093652506050092,0.48288043478260867,23.857147022438447,0.5899645210339585,2.7740868630742384,0.5013550135501355,0.4740729709605361,1.0575481924951813,0.105653912050257,0.06751824817518248,0.048302872062663184,0.01475157053112508,25.830000000000013,0.11891891891891893,0.33513513513513515,0.5459459459459459,0.3148963466192378,0.11170212765957446,0.14473684210526316,0.13716814159292035,0.04728464419475655,0.5225653206650831,1.1010477712662048,1.662277814351547
CGY,CGY,2024-2025,82,4093.0833333333335,61.74318464075575,42.70130504713236,28.218335810411876,2.346886006881528,0.52,0.51,0.038010446343779675,0.05496052179883282,0.08316883116883117,0.055612770339855816,0.15207689667009955,0.7923103329900446,0.07019064124783363,0.3656884875846501,0.19194107452339687,0.4570275403608737,0.6915954415954416,0.3084045584045584,0.3391692413319602,2.799845267422685,5.570372783354032,16.69645947431643,0.33362598770851626,0.19392670157068062,0.23135540287320425,0.2345420119306961,3.840625445365148,0.46018824726532687,26.136775454526948,0.5765765765765766,2.052242604393591,0.49645390070921985,0.4913303667331594,1.0104278797382842,0.07272727272727272,0.048060418812221076,0.03323836657169991,-0.010441558441558446,-20.099999999999994,0.2,0.3,0.5,0.3078363906590386,0.1099476439790576,0.1728395061728395,0.09480812641083522,0.030329289428076257,0.6349206349206349,0.7568931338979996,1.1568335812262436
SJS,SJS,2024-2025,82,4043.75,53.93508500772797,38.029057187017,25.580216383307572,2.2185347758887173,0.46,0.46,0.0411334250343879,0.058337885290675,0.08672853828306265,0.05891533359344518,0.16699180647678502,0.7740928599297698,0.07610887096774194,0.352803738317757,0.2157258064516129,0.47427785419532326,0.7050894085281981,0.29491059147180193,0.3273507608271557,2.8043276661514684,4.599690880989181,16.098918083462134,0.2857142857142857,0.2053968253968254,0.25963081861958265,-0.3412673879443586,3.9319938176197837,0.4835499032347249,25.684080370942812,0.5622681505034446,2.1217928902627508,0.41210374639769454,0.4369757722769384,0.9430814533500477,0.08294663573085846,0.055793991416309016,0.039339752407152685,-0.003781902552204189,-6.52000000000001,0.17482517482517482,0.2867132867132867,0.5384615384615384,0.3412673879443586,0.12169312169312169,0.16556291390728478,0.09579439252336448,0.03881048387096774,0.5914360066240832,0.780209324452902,1.4076782449725775
CBJ,CBJ,2024-2025,82,4188.816666666667,57.43865610415033,40.794337302897794,27.401533448189426,2.5472110261848018,0.49,0.49,0.04434663341645886,0.06244030898876405,0.09295870360690016,0.07092696629213484,0.1699438202247191,0.7591292134831461,0.09343200740055504,0.41735537190082644,0.2238667900092507,0.4770573566084788,0.7102244389027431,0.2897755610972569,0.3283005617977528,3.437725053614983,4.970377473351662,16.071364625650045,0.3092691622103387,0.22016666666666668,0.2971377157959849,-0.4297156317018729,3.4663727623951077,0.47579787234042553,22.77492848019926,0.5643765903307888,2.879094732402548,0.5289473684210526,0.483759521218716,1.093409731943873,0.10507056978567694,0.07057584269662921,0.05012468827930175,0.012111866178776784,23.169999999999987,0.14427860696517414,0.42786069651741293,0.42786069651741293,0.3867440685316855,0.1125,0.14356435643564355,0.17768595041322313,0.039777983348751156,0.4852744310575636,1.4264388787526954,1.4886619352605157
MTL,MTL,2024-2025,82,4020.9166666666665,55.15160307558393,38.33454228927898,24.75554910779051,2.4951026921721833,0.48,0.47,0.045240800865800866,0.06508758271701051,0.10078963230861966,0.05916699104710004,0.21019852082522383,0.7306344881276762,0.08098028769312733,0.2814814814814815,0.2876931273308471,0.44886363636363635,0.6950757575757576,0.30492424242424243,0.3542234332425068,2.596422872064828,4.8048745103728425,15.339785703923235,0.3132295719844358,0.19764367816091954,0.20566951737336284,-0.20890758740751486,4.07369795444654,0.5129236071223435,28.02346065366521,0.5627659574468085,2.3576713435990966,0.4647058823529412,0.46992861559215326,0.9888861136225319,0.09523809523809523,0.061502530167380304,0.04274891774891775,-0.005551537070524429,-9.210000000000008,0.1518987341772152,0.33544303797468356,0.5126582278481012,0.2984394105821641,0.11494252873563218,0.15789473684210525,0.09814814814814815,0.043153969099627064,0.5615348619560131,0.790454884414616,1.411149825783972
UTA,UTA,2024-2025,82,4064.9666666666667,61.74220370810749,43.80847731428712,28.029750141452574,2.738029832142945,0.53,0.53,0.04434616304087975,0.0625,0.09768299104791996,0.06165768194070081,0.19137466307277629,0.746967654986523,0.08254397834912043,0.3221830985915493,0.25620207487595853,0.4539803968443701,0.709538608654076,0.29046139134592397,0.36017520215633425,3.2767796373894003,4.841368112899654,18.64221928839105,0.2596991290577989,0.19518018018018019,0.23358490566037735,-0.08856161182133515,3.9114711887756353,0.5080256821829856,20.590574748460423,0.5442052221713238,2.3321224446284923,0.511326860841424,0.5327398047099369,0.9598059997034167,0.0832016850974197,0.05323450134770889,0.037771934018646904,-0.014481305950500262,-27.5,0.15822784810126583,0.4050632911392405,0.43670886075949367,0.3247259100115622,0.0990990990990991,0.1366120218579235,0.11267605633802817,0.03112313937753721,0.49261083743842365,0.9158557527189468,1.0636657931247109
