team,name,season_year,games_played,iceTime_minutes,input_shotAttempts_per60,input_unblockedShots_per60,input_shotsOnGoal_per60,input_xGoals_per60,input_corsi_pct,input_fenwick_pct,input_xG_per_shotAttempt,input_xG_per_unblockedShot,input_xG_per_SOG,input_pct_highDanger,input_pct_mediumDanger,input_pct_lowDanger,input_ratio_HD_LD,input_ratio_HD_MD,input_ratio_MD_LD,input_shot_completion_rate,input_unblocked_rate,input_blocked_shot_rate,input_missed_net_rate,input_rebounds_per60,input_takeaways_per60,input_giveaways_per60,input_takeaway_giveaway_ratio,input_xG_per_rebound,input_pct_xG_from_rebounds,input_penalty_differential_per60,input_penalties_taken_per60,input_faceoff_win_pct,input_hits_per60,input_zone_exit_success,output_goals_per60,output_goals_pct,output_xGoals_pct,output_ratio_GF_xG,output_shooting_pct_SOG,output_shooting_pct_unblocked,output_shooting_pct_attempts,output_shooting_pct_vs_expected,output_goals_above_expected,output_pct_goals_highDanger,output_pct_goals_mediumDanger,output_pct_goals_lowDanger,output_reboundGoals_per60,output_rebound_conversion,output_shooting_pct_HD,output_shooting_pct_MD,output_shooting_pct_LD,output_HD_goals_vs_xG,output_MD_goals_vs_xG,output_LD_goals_vs_xG
COL,COL,2020-2021,56,2666.95,63.7582256885206,46.36757344532144,33.29646225088584,2.685539661410975,0.59,0.58,0.042120677487649964,0.057918486171761284,0.0806554054054054,0.050460941290635615,0.16836487142163997,0.7811741872877244,0.06459627329192547,0.29971181556195964,0.21552795031055902,0.5222300635144672,0.7272406492589979,0.2727593507410021,0.2819019893255701,2.6997131554772307,6.2543354768555846,6.344325915371492,0.9858156028368794,0.21958333333333335,0.22074223004104884,0.6749282888693077,3.8920864658130077,0.5237113402061856,19.190461013517314,0.5676056338028169,2.9471868613959766,0.5954545454545455,0.6017239641092852,0.9895809058161409,0.08851351351351351,0.06356137797185832,0.046224417784050814,0.007858108108108108,11.629999999999995,0.21374045801526717,0.3511450381679389,0.4351145038167939,0.5174450214664692,0.19166666666666668,0.2692307692307692,0.13256484149855907,0.03540372670807453,0.9308510638297873,1.1156924569488238,1.1857707509881423
N.J,N.J,2020-2021,56,2803.7166666666667,52.23780339192619,39.590305725138656,28.09841698222003,2.3161398857468956,0.51,0.49,0.044338385907415,0.058502702702702705,0.08242955064737244,0.04432432432432432,0.1881081081081081,0.7675675675675676,0.057746478873239436,0.23563218390804597,0.24507042253521127,0.5378943056124539,0.7578861122490782,0.24211388775092174,0.29027027027027025,1.7976138815738634,7.875260814514068,10.122278166481395,0.7780126849894292,0.2448809523809524,0.19005820936893653,0.3852029746229707,2.974622970699607,0.4708952228020875,18.72514459972774,0.5764430577223089,2.1828168561968337,0.4533333333333333,0.48966203682757997,0.9258086174504911,0.07768469154607768,0.055135135135135134,0.04178615321589513,-0.004744859101294754,-6.230000000000004,0.19607843137254902,0.43137254901960786,0.37254901960784315,0.4066031398798024,0.2261904761904762,0.24390243902439024,0.12643678160919541,0.02676056338028169,0.8392782207301721,1.0582010582010581,0.8874357776739841
FLA,FLA,2020-2021,56,2713.25,55.24002579931816,43.1880586013084,32.88307380447802,2.449534690868884,0.53,0.54,0.04434347477982386,0.05671786994367639,0.0744922663080027,0.04352278545826933,0.17562724014336917,0.7808499743983615,0.05573770491803279,0.2478134110787172,0.22491803278688524,0.5952762209767815,0.7818254603682946,0.21817453963170536,0.23860727086533537,2.2555975306366904,7.253294020086613,8.425320187966461,0.8608923884514436,0.21431372549019606,0.1973458517649183,0.5970699345803003,4.179489542062103,0.4911452184179457,27.73058140606284,0.5619335347432024,2.653644153690224,0.5607476635514018,0.5375357888096278,1.0431820080169483,0.08069939475453934,0.06144393241167435,0.04803843074459568,0.006207128446536647,9.230000000000004,0.20833333333333334,0.35833333333333334,0.43333333333333335,0.5086151294572929,0.22549019607843138,0.29411764705882354,0.12536443148688048,0.03409836065573771,1.021659174499387,1.0404064843939027,1.1565836298932384
VAN,VAN,2020-2021,56,2701.4666666666667,51.460934800848925,39.02324663145945,28.762153891713144,2.289867232614382,0.46,0.47,0.044497194648252046,0.05867956744450768,0.07961389961389961,0.048947068867387596,0.19180421172453044,0.7592487194080819,0.06446776611694154,0.2551928783382789,0.25262368815592207,0.5589123867069486,0.7583081570996979,0.24169184290030213,0.26294820717131473,1.8434430679630818,7.040619910172252,9.99457085040225,0.7044444444444444,0.22734939759036146,0.18302618816682834,-0.13326094467203,3.908987710379547,0.5159183673469387,22.49888949212773,0.5914069081718618,2.2876462168698484,0.44017094017094016,0.4477741585233442,0.9830199706533364,0.07953667953667953,0.058622652248150255,0.044454035390591284,-7.72200772200804e-5,-0.09999999999999432,0.22330097087378642,0.4174757281553398,0.3592233009708738,0.35536251912541333,0.1927710843373494,0.26744186046511625,0.12759643916913946,0.027736131934032984,0.9292929292929293,1.0712506228201295,0.9683328971473436
CAR,CAR,2020-2021,56,2764.016666666667,57.19936565746709,43.17629536724935,30.889828208947126,2.5788556508945315,0.54,0.54,0.0450853889943074,0.05972850678733031,0.08348559381588194,0.053293112116641526,0.18501759678230267,0.7616892911010558,0.06996699669966996,0.28804347826086957,0.2429042904290429,0.5400379506641366,0.7548387096774194,0.24516129032258063,0.28456510809451985,2.670027315320096,5.296639552342303,9.616439842982134,0.5507900677200903,0.1995121951219512,0.20656565656565656,-0.36902816553204576,3.7119891944694015,0.5411808950733359,26.3746600659668,0.5058139534883721,2.279291610639106,0.5614973262032086,0.5400736464063282,1.0396680710851833,0.07378777231201687,0.05279034690799397,0.03984819734345351,-0.00969782150386507,-13.799999999999997,0.19047619047619047,0.44761904761904764,0.3619047619047619,0.26049046978732643,0.0975609756097561,0.18867924528301888,0.12771739130434784,0.025082508250825083,0.6697923643670463,1.0379858657243817,0.8701625830089306
L.A,L.A,2020-2021,56,2718.9333333333334,49.96076892899176,38.22087092977638,27.540211847783446,2.0114505688505298,0.48,0.48,0.040260600706713785,0.0526270207852194,0.07303685897435898,0.04676674364896074,0.14722863741339492,0.8060046189376443,0.058022922636103154,0.3176470588235294,0.1826647564469914,0.5512367491166078,0.765017667844523,0.23498233215547704,0.279445727482679,2.1846802667712826,3.685268732836407,7.41467242055708,0.49702380952380953,0.19939393939393937,0.21656609983543607,0.1544723420949392,3.442526480972931,0.49414316702819955,21.64819537073362,0.5340531561461794,2.096410357002746,0.4439252336448598,0.44824194738136214,0.9903696792285491,0.07612179487179487,0.05484988452655889,0.04196113074204947,0.0030849358974358865,3.8499999999999943,0.23157894736842105,0.4,0.3684210526315789,0.397214593958415,0.18181818181818182,0.2716049382716049,0.14901960784313725,0.025071633237822348,1.0073260073260073,1.2222579607590864,0.9157509157509158
BOS,BOS,2020-2021,56,2765.6833333333334,55.92831186988146,43.93127677909619,32.194575180335185,2.239952754292188,0.54,0.55,0.04005042668735454,0.05098765432098765,0.0695754716981132,0.036049382716049384,0.1639506172839506,0.8,0.04506172839506173,0.21987951807228914,0.20493827160493827,0.5756400310318076,0.7854926299456944,0.21450737005430567,0.2671604938271605,1.7789455288325369,7.072393199992768,7.094087657661458,0.9969418960244648,0.21170731707317073,0.16813559322033897,-0.6074448147233052,4.187030330057069,0.5414250207125103,27.55196123923563,0.5449890270665692,2.3213069705497738,0.535,0.5212014134275619,1.0264745762711864,0.07210242587601078,0.05283950617283951,0.041505042668735455,0.0025269541778975696,3.75,0.19626168224299065,0.4205607476635514,0.38317757009345793,0.41219469570510003,0.23170731707317074,0.2876712328767123,0.1355421686746988,0.025308641975308643,1.053687907676869,1.1312217194570136,0.9416628387689481
MIN,MIN,2020-2021,56,2742.5333333333333,47.8025183528611,36.92935971607759,26.603140648548788,2.3328066507851624,0.46,0.47,0.048800915331807776,0.06316943127962085,0.0876891447368421,0.06457345971563981,0.1943127962085308,0.7411137440758294,0.08713029576338929,0.3323170731707317,0.2621902478017586,0.5565217391304348,0.7725400457665904,0.22745995423340962,0.2796208530805687,2.515922018571637,6.016335261801741,7.482133307404346,0.804093567251462,0.22556521739130436,0.24327112444902937,0,3.806699402012738,0.47030878859857483,19.864845155330837,0.5818345323741008,2.7565754290437066,0.5384615384615384,0.5218774471417384,1.0317777505248198,0.10361842105263158,0.07464454976303317,0.057665903890160186,0.015929276315789484,19.370000000000005,0.23015873015873015,0.4126984126984127,0.35714285714285715,0.5250619864845155,0.20869565217391303,0.26605504587155965,0.15853658536585366,0.03597122302158273,0.9495743287491815,1.3108142172926645,1.2352456766401319
WPG,WPG,2020-2021,56,2776.883333333333,50.171355176366795,37.55289203123405,27.57047769381741,2.2432343214515074,0.48,0.48,0.0447114556416882,0.05973532796317606,0.08136363636363636,0.05178365937859609,0.19332566168009205,0.7548906789413119,0.06859756097560976,0.26785714285714285,0.25609756097560976,0.549526270456503,0.7484926787252368,0.25150732127476316,0.26582278481012656,1.8581983398654367,6.114768955603704,9.960807379976352,0.613882863340564,0.19453488372093022,0.1611442881911,0.3457113190447324,3.2626505734846623,0.49024707412223667,25.949955885795227,0.5524769101595298,2.3551583609922395,0.5190476190476191,0.46273845605277225,1.1216868022493145,0.08542319749216301,0.06271576524741082,0.04694229112833764,0.004059561128526651,5.180000000000007,0.1926605504587156,0.48623853211009177,0.3211009174311927,0.3457113190447324,0.18604651162790697,0.23333333333333334,0.15773809523809523,0.026676829268292682,0.8842105263157894,1.295210166177908,0.8937691521961185
S.J,S.J,2020-2021,56,2750.6,52.00319930197048,39.395041081945756,28.444702973896604,2.3445066530938705,0.48,0.48,0.04508389261744967,0.05951273532668882,0.08242331288343559,0.05647840531561462,0.18272425249169436,0.760797342192691,0.07423580786026202,0.3090909090909091,0.24017467248908297,0.5469798657718121,0.7575503355704698,0.2424496644295302,0.2779623477297896,2.6394241256453137,7.7219515742019915,7.0457354758961674,1.0959752321981424,0.1803305785123967,0.2030145143282471,-0.4144550279938923,4.013669744782956,0.4880264244426094,25.30357013015342,0.5769230769230769,2.290409365229405,0.4393305439330544,0.49427454587261443,0.8888391028865154,0.08052147239263803,0.05813953488372093,0.044043624161073824,-0.0019018404907975572,-2.480000000000004,0.20952380952380953,0.37142857142857144,0.41904761904761906,0.37082818294190356,0.14049586776859505,0.21568627450980393,0.11818181818181818,0.03202328966521106,0.7959479015918958,0.959409594095941,1.1233086545825888
CGY,CGY,2020-2021,56,2678.8,55.23368672539944,41.7276392414514,29.363894281021352,2.414065999701359,0.53,0.53,0.04370640713706407,0.057852925389157275,0.08221205186880244,0.04723564143853999,0.18947933440687065,0.7632850241545893,0.06188466947960619,0.24929178470254956,0.24824191279887484,0.5316301703163017,0.7554744525547445,0.24452554744525548,0.2962962962962963,1.8590413618037926,7.5257578020008955,12.946095266537256,0.5813148788927336,0.21542168674698794,0.1658934867322323,-0.04479617739286248,3.9868597879647605,0.4991379310344828,24.861878453038674,0.5586816720257235,2.508585934000299,0.5185185185185185,0.5339079605686828,0.9711758520442877,0.08543096872616324,0.06011808910359635,0.0454176804541768,0.0032189168573607957,4.219999999999999,0.20535714285714285,0.375,0.41964285714285715,0.2911751530536061,0.1566265060240964,0.26136363636363635,0.11898016997167139,0.03305203938115331,0.9285425918449738,0.9922041105598867,1.1559272011805215
STL,STL,2020-2021,56,2801.85,47.79699127362278,35.26955404464908,26.6609561539697,1.879758017024466,0.48,0.48,0.03932795698924731,0.05329690346083789,0.07050602409638554,0.04068002428658166,0.1621129326047359,0.7972070431086824,0.051028179741051026,0.250936329588015,0.20335110434120335,0.5577956989247311,0.7379032258064516,0.2620967741935484,0.24408014571949,1.7131538090904224,6.338669093634563,7.7948498313614225,0.8131868131868132,0.19424999999999998,0.1770334928229665,-0.4282884522726056,3.6618662669307778,0.5253322259136213,25.076288880561055,0.5428571428571428,2.1842711065902884,0.4834123222748815,0.4556686046511628,1.060885734370394,0.0819277108433735,0.061930783242258654,0.0456989247311828,0.011421686746987958,14.219999999999999,0.13725490196078433,0.45098039215686275,0.4117647058823529,0.3212163392044542,0.1875,0.208955223880597,0.17228464419475656,0.03198781416603199,0.7650273224043715,1.435257410296412,1.122394441475147
OTT,OTT,2020-2021,56,2745.45,54.002076162377755,40.889471671310716,28.67289515379992,2.23176528437961,0.49,0.49,0.04132739781464994,0.05458043826830572,0.07783536585365854,0.03687867450561197,0.1897381079636558,0.7733832175307322,0.04768486523842433,0.19436619718309858,0.2453351762266759,0.5309591258599757,0.7571833265884257,0.24281667341157426,0.29877071084981294,2.141725400207616,5.835108998524833,12.019887450144786,0.48545454545454547,0.17785714285714285,0.1706815511163337,-0.10927170409222532,4.174179096323007,0.4893350062735257,31.645085505108455,0.5537065052950075,2.2947057859367317,0.4430379746835443,0.4744912182882632,0.9337116422972228,0.08003048780487805,0.05611972207375735,0.042492917847025496,0.002195121951219514,2.8799999999999955,0.1523809523809524,0.5142857142857142,0.3333333333333333,0.34966945309512104,0.16326530612244897,0.2318840579710145,0.15211267605633802,0.024187975120939877,0.8662696264212236,1.284796573875803,0.8409418548774628
EDM,EDM,2020-2021,56,2767.3333333333335,51.688749698867746,38.549747048903875,28.099253192001928,2.43461816429776,0.49,0.49,0.0471015100671141,0.06315523059617548,0.08664351851851852,0.0562429696287964,0.2170978627671541,0.7266591676040495,0.07739938080495357,0.25906735751295334,0.29876160990712075,0.5436241610738255,0.7458053691275168,0.25419463087248323,0.27109111361079863,1.7562033245001205,6.959768730426403,11.946518911105757,0.5825771324863884,0.21222222222222223,0.15308576008549293,0.30354131534569984,3.403999036376777,0.5006457167455876,28.814743435316792,0.5516129032258065,2.493375090339677,0.4956896551724138,0.4956521739130435,1.0000756200846945,0.08873456790123457,0.06467941507311586,0.04823825503355705,0.002091049382716051,2.7099999999999937,0.14782608695652175,0.45217391304347826,0.4,0.3252228378703927,0.18518518518518517,0.17,0.13471502590673576,0.03560371517027864,0.6444275966641395,1.123352775977533,1.1610297829379101
NSH,NSH,2020-2021,56,2777.616666666667,52.12382318174454,40.73996291784923,29.053685113736595,2.2253610709421148,0.5,0.51,0.04269374222958972,0.05462354188759279,0.07659479553903345,0.036055143160127257,0.17815482502651114,0.7857900318133616,0.04588394062078273,0.20238095238095238,0.22672064777327935,0.5573974305843349,0.7815996684624948,0.21840033153750518,0.28685047720042417,1.7713027355586624,4.838680643477322,7.4308309881973145,0.6511627906976745,0.19853658536585367,0.15802756746262864,0.06480375861799985,3.758617999843991,0.5228113440197287,23.41575811397061,0.5587797619047619,2.2897328045026613,0.5408163265306123,0.4974168316353628,1.087249751385703,0.07881040892193308,0.05620360551431601,0.043928719436386245,0.002215613382899634,2.980000000000004,0.18867924528301888,0.39622641509433965,0.41509433962264153,0.28081628734466596,0.15853658536585366,0.29411764705882354,0.125,0.029689608636977057,1.0810810810810811,1.0071942446043165,1.0277972436346647
MTL,MTL,2020-2021,56,2803.233333333333,57.79040869472158,41.93015208628132,30.286454927048524,2.4460325576417707,0.55,0.54,0.04232592592592593,0.05833588565594691,0.08076325088339223,0.04900459418070444,0.19397651863195509,0.7570188871873405,0.06473364801078894,0.25263157894736843,0.25623735670937287,0.524074074074074,0.7255555555555555,0.27444444444444444,0.2776927003573252,1.7123084057695281,5.24394449266918,12.86371689834358,0.40765391014975044,0.1985,0.13895694784739238,-0.3638655362260247,3.617251507188128,0.49379139072847683,31.335243825582364,0.5355859094176851,2.2688086376446246,0.507177033492823,0.5304246925040613,0.9561716124083715,0.07491166077738516,0.05410923940786115,0.03925925925925926,-0.005851590106007068,-8.280000000000001,0.22641509433962265,0.4339622641509434,0.33962264150943394,0.34246168115390563,0.2,0.25,0.12105263157894737,0.024275118004045852,0.9471191791633781,0.9920207030407592,0.8452688424512795
DAL,DAL,2020-2021,56,2851.6,52.7914153457708,38.862393042502454,28.468228363024263,2.1179688595876,0.53,0.52,0.04011956954962136,0.05449918787222523,0.07439763488543977,0.040606388738494856,0.17108825121819166,0.7883053600433135,0.05151098901098901,0.23734177215189872,0.21703296703296704,0.5392586687923475,0.7361498605021921,0.2638501394978079,0.2674607471575528,2.019918642165802,4.671061860008416,8.605695048393883,0.5427872860635696,0.1959375,0.186866679912577,0.12624491513536262,3.2402861551409736,0.5232050773502578,27.43722822275214,0.5569811320754717,2.125122738111937,0.5153061224489796,0.5425245230139054,0.9498301009257267,0.07464892830746489,0.05468327016783974,0.04025508170585891,2.5129342202512284e-4,0.3400000000000034,0.2376237623762376,0.39603960396039606,0.36633663366336633,0.46289802216299625,0.22916666666666666,0.32,0.12658227848101267,0.025412087912087912,1.1488750598372426,1.0534632604687912,0.8851674641148326
TOR,TOR,2020-2021,56,2795.133333333333,52.72020416438095,40.463186013785865,29.30092780308632,2.8710616070789703,0.51,0.52,0.054458469055374596,0.070954907161803707,0.09798534798534798,0.058355437665782495,0.2647214854111406,0.676923076923077,0.08620689655172414,0.22044088176352705,0.39106583072100315,0.5557817589576547,0.7675081433224755,0.23249185667752442,0.27586206896551724,1.9963269492212656,7.040809025210485,13.587902783409259,0.5181674565560821,0.23365591397849464,0.16246728971962618,0,3.1984162949889092,0.5104835258878905,19.963269492212653,0.5406885758998435,2.8549621961981537,0.5833333333333334,0.5559250176649071,1.0493021806853584,0.09743589743589744,0.07055702917771883,0.05415309446254072,-5.494505494505475e-4,-0.75,0.23308270676691728,0.43609022556390975,0.3308270676691729,0.4293176234884442,0.21505376344086022,0.2818181818181818,0.11623246492985972,0.034482758620689655,0.999033193683532,0.9623361539737846,1.0367577756833177
